,Unnamed: 0,all_titles,all_years,all_scores,all_meta,all_votes,all_gross,all_genres,id
4452,4452,Mystic Pizza,(1988),6.2,60        ,22981,"12,793,213","
Comedy, Drama, Romance            ",tt0095690
4453,4453,The Founder,(2016),7.2,66        ,103316,"12,785,093","
Biography, Drama, History            ",tt4276820
4454,4454,I Heart Huckabees,(2004),6.6,55        ,60805,"12,784,713","
Comedy            ",tt0356721
4455,4455,Marvin's Room,(1996),6.7,68        ,23990,"12,782,508","
Drama            ",tt0116999
4456,4456,The Associate,(1996),6.1,no,7138,"12,772,657","
Comedy            ",tt0115580
4457,4457,The Evening Star,(1996),5.9,no,3958,"12,767,815","
Comedy, Drama, Romance            ",tt0116240
4458,4458,Weekend at Bernie's II,(1993),4.8,no,11984,"12,741,891","
Adventure, Comedy, Fantasy            ",tt0108539
4459,4459,Labyrinth,(1986),7.4,50        ,116198,"12,729,917","
Adventure, Family, Fantasy            ",tt0091369
4460,4460,The New World,(2005),6.7,69        ,79449,"12,712,093","
Biography, Drama, History            ",tt0402399
4461,4461,Carol,(2015),7.2,95        ,104000,"12,711,491","
Drama, Romance            ",tt2402927
4462,4462,D.O.A.,(1988),6.1,no,9042,"12,706,478","
Mystery, Thriller            ",tt0094933
4463,4463,The Danish Girl,(2015),7.1,66        ,150739,"12,706,393","
Biography, Drama, Romance            ",tt0810819
4464,4464,The Pirates Who Don't Do Anything: A VeggieTales Movie,(2008),5.7,49        ,2444,"12,701,880","
Animation, Adventure, Comedy            ",tt0475998
4465,4465,Mr. Nice Guy,(1987),5.6,no,244,"12,700,000","
Comedy            ",tt0151658
4466,4466,The Darkest Minds,(2018),5.7,39        ,24292,"12,695,691","
Action, Adventure, Drama            ",tt4073790
4467,4467,Mr. Nice Guy,(1997),6.2,no,23821,"12,674,183","
Action, Comedy, Crime            ",tt0117786
4468,4468,Race with the Devil,(1975),6.6,53        ,5318,"12,644,000","
Action, Horror, Thriller            ",tt0073600
4469,4469,The Spitfire Grill,(1996),7.0,no,5134,"12,643,776","
Drama            ",tt0117718
4470,4470,The Bedroom Window,(1987),6.4,45        ,4278,"12,640,385","
Crime, Mystery, Thriller            ",tt0092627
4471,4471,Battle of the Sexes,(2017),6.7,73        ,45260,"12,638,526","
Biography, Comedy, Drama            ",tt4622512
4472,4472,Everybody's All-American,(1988),6.2,no,2765,"12,638,294","
Drama, Romance, Sport            ",tt0095119
4473,4473,House of 1000 Corpses,(2003),6.1,31        ,72034,"12,634,962","
Horror            ",tt0251736
4474,4474,Triple 9,(2016),6.3,52        ,61643,"12,626,905","
Crime, Thriller            ",tt1712261
4475,4475,Bad Influence,(1990),6.2,63        ,6881,"12,626,043","
Drama, Thriller            ",tt0099091
4476,4476,The Legend of the Lone Ranger,(1981),5.1,no,1686,"12,617,845","
Action, Adventure, Western            ",tt0082648
4477,4477,The Omega Code,(1999),3.6,14        ,4924,"12,614,346","
Action, Adventure, Fantasy            ",tt0203408
4478,4478,"They Shoot Horses, Don't They?",(1969),7.9,72        ,15058,"12,600,000","
Drama            ",tt0065088
4479,4479,The Matador,(2005),6.7,65        ,42867,"12,594,698","
Comedy, Crime, Thriller            ",tt0365485
4480,4480,La misma luna,(2007),7.3,59        ,6308,"12,589,108","
Adventure, Drama            ",tt0796307
4481,4481,An Education,(2009),7.3,85        ,124271,"12,574,715","
Drama            ",tt1174732
4482,4482,Silent House,(2011),5.2,49        ,21091,"12,555,230","
Drama, Horror, Mystery            ",tt1767382
4483,4483,I Think I Love My Wife,(2007),5.5,49        ,16020,"12,550,605","
Comedy, Drama, Romance            ",tt0770772
4484,4484,Idlewild,(2006),6.2,55        ,5023,"12,549,485","
Crime, Drama, Musical            ",tt0417225
4485,4485,Love & Mercy,(2014),7.4,80        ,32955,"12,547,189","
Biography, Drama, Music            ",tt0903657
4486,4486,The Light Between Oceans,(2016),7.2,60        ,47782,"12,545,979","
Drama, Romance            ",tt2547584
4487,4487,Rio Bravo,(1959),8.0,no,52089,"12,535,000","
Action, Drama, Western            ",tt0053221
4488,4488,Hellraiser III: Hell on Earth,(1992),5.5,50        ,25548,"12,534,961","
Horror            ",tt0104409
4489,4489,Amityville II: The Possession,(1982),5.5,34        ,9435,"12,534,817","
Horror            ",tt0083550
4490,4490,Compromising Positions,(1985),5.9,no,894,"12,531,831","
Comedy, Drama, Mystery            ",tt0088947
4491,4491,Love Jones,(1997),7.5,no,3539,"12,514,138","
Drama, Romance            ",tt0119572
4492,4492,Freedomland,(2006),5.1,43        ,14922,"12,512,886","
Crime, Drama, Mystery            ",tt0349467
4493,4493,Klute,(1971),7.1,no,19859,"12,512,637","
Crime, Mystery, Thriller            ",tt0067309
4494,4494,Onaji tsuki wo miteiru,(2005),5.5,no,141,"12,507,834","
Drama            ",tt0470456
4495,4495,Father Goose,(1964),7.4,no,8927,"12,500,000","
Adventure, Comedy, Romance            ",tt0058092
4496,4496,War and Peace,(1956),6.8,no,8380,"12,500,000","
Drama, Romance, War            ",tt0049934
4497,4497,Cirque du Soleil: Worlds Away,(2012),6.8,51        ,7683,"12,495,865","
Fantasy            ",tt1792647
4498,4498,Hak hap,(1996),6.1,no,10609,"12,491,455","
Action, Adventure, Comedy            ",tt0115693
4499,4499,French Connection II,(1975),6.8,68        ,15535,"12,484,444","
Action, Crime, Drama            ",tt0073018
4500,4500,The Weather Man,(2005),6.5,61        ,75354,"12,482,775","
Comedy, Drama            ",tt0384680
4501,4501,Mad Max 2,(1981),7.6,77        ,157496,"12,465,371","
Action, Adventure, Sci-Fi            ",tt0082694
4502,4502,The Marrying Man,(1991),5.8,no,4892,"12,454,768","
Comedy, Music, Romance            ",tt0102411
4503,4503,Ben-Hur: A Tale of the Christ,(1925),7.8,no,6885,"12,449,980","
Adventure, Drama, Romance            ",tt0016641
4504,4504,Ostavljeni,(2010),6.3,no,257,"12,442,574","
Crime, Drama            ",tt1305798
4505,4505,Life with Mikey,(1993),5.6,no,5083,"12,440,858","
Comedy, Family            ",tt0107413
4506,4506,Strange Magic,(2015),5.8,25        ,9491,"12,427,046","
Animation, Adventure, Comedy            ",tt4191054
4507,4507,The Fourth Protocol,(1987),6.5,64        ,8303,"12,423,831","
Thriller            ",tt0093044
4508,4508,Undercover Blues,(1993),6.1,no,7155,"12,416,686","
Comedy, Crime            ",tt0108442
4509,4509,Irreconcilable Differences,(1984),5.7,no,2733,"12,414,210","
Comedy, Drama, Romance            ",tt0087482
4510,4510,Why Do Fools Fall in Love,(1998),6.4,no,3438,"12,413,650","
Biography, Drama, Music            ",tt0123324
4511,4511,People Like Us,(2012),7.1,49        ,40069,"12,412,386","
Comedy, Drama            ",tt1716777
4512,4512,Monsignor,(1982),5.1,no,787,"12,408,066","
Crime, Drama, War            ",tt0084351
4513,4513,Evening,(2007),6.5,45        ,12643,"12,406,646","
Drama, Romance            ",tt0765447
4514,4514,Undisputed,(2002),6.2,58        ,27317,"12,398,628","
Action, Crime, Drama            ",tt0281322
4515,4515,Less Than Zero,(1987),6.4,49        ,17243,"12,396,383","
Crime, Drama            ",tt0093407
4516,4516,Dangal,(2016),8.4,no,131357,"12,391,761","
Action, Biography, Drama            ",tt5074352
4517,4517,The Postman Always Rings Twice,(1981),6.6,61        ,20223,"12,376,625","
Crime, Drama, Romance            ",tt0082934
4518,4518,Ready to Rumble,(2000),5.4,23        ,13059,"12,372,410","
Comedy, Sport            ",tt0217756
4519,4519,A Shot in the Dark,(1964),7.5,70        ,23885,"12,368,234","
Comedy, Mystery            ",tt0058586
4520,4520,Mr. Wrong,(1996),3.9,no,4698,"12,350,030","
Comedy            ",tt0117102
4521,4521,The Watermelon Heist,(2003),3.9,no,92,"12,344,000","
Comedy            ",tt0365913
4522,4522,Gattaca,(1997),7.8,64        ,265667,"12,339,633","
Drama, Sci-Fi, Thriller            ",tt0119177
4523,4523,Ocean's Eleven,(1960),6.6,57        ,18600,"12,317,000","
Comedy, Crime, Music            ",tt0054135
4524,4524,Club Paradise,(1986),5.1,40        ,5551,"12,308,521","
Comedy            ",tt0090856
4525,4525,No Mercy,(1986),5.7,no,6369,"12,303,904","
Crime, Drama, Romance            ",tt0091637
4526,4526,Escape from the Planet of the Apes,(1971),6.3,69        ,29994,"12,300,000","
Action, Sci-Fi            ",tt0067065
4527,4527,Miss Pettigrew Lives for a Day,(2008),7.1,63        ,25312,"12,294,036","
Comedy, Romance            ",tt0970468
4528,4528,Close to Eden,(1992),5.6,no,3239,"12,282,994","
Crime, Drama, Romance            ",tt0105483
4529,4529,Hot Tub Time Machine 2,(2015),5.1,29        ,35061,"12,282,677","
Comedy, Mystery, Sci-Fi            ",tt2637294
4530,4530,True Romance,(1993),7.9,59        ,192663,"12,281,500","
Crime, Drama, Romance            ",tt0108399
4531,4531,Casual Sex?,(1988),5.0,no,3568,"12,277,096","
Comedy            ",tt0094846
4532,4532,Self/less,(2015),6.5,34        ,83201,"12,276,810","
Action, Mystery, Sci-Fi            ",tt2140379
4533,4533,12 Rounds,(2009),5.6,38        ,26246,"12,232,937","
Action, Crime, Thriller            ",tt1160368
4534,4534,Lone Wolf McQuade,(1983),6.4,65        ,9999,"12,232,628","
Action, Crime, Drama            ",tt0085862
4535,4535,Before I Fall,(2017),6.4,58        ,40964,"12,230,791","
Drama, Fantasy, Mystery            ",tt1691916
4536,4536,Far from the Madding Crowd,(2015),7.1,71        ,41918,"12,229,314","
Drama, Romance            ",tt2935476
4537,4537,I'll Be Home for Christmas,(1998),5.4,no,8292,"12,213,678","
Comedy, Family            ",tt0155753
4538,4538,Confidence: After Dark,(2003),6.7,59        ,32554,"12,212,417","
Crime, Thriller            ",tt0310910
4539,4539,Little Big League,(1994),6.1,no,9204,"12,211,068","
Comedy, Family, Sport            ",tt0110363
4540,4540,The Heartbreak Kid,(1972),6.9,no,3611,"12,208,000","
Comedy, Drama, Romance            ",tt0068687
4541,4541,Hideaway,(1995),5.3,no,6037,"12,201,255","
Fantasy, Horror, Thriller            ",tt0113303
4542,4542,Solomon and Sheba,(1959),6.2,no,2679,"12,200,000","
Drama, History, Romance            ",tt0053290
4543,4543,Family Business,(1989),5.7,no,11295,"12,195,695","
Crime, Drama            ",tt0097328
4544,4544,Chasing Liberty,(2004),6.1,46        ,34786,"12,189,514","
Comedy, Romance            ",tt0360139
4545,4545,The 33,(2015),6.9,55        ,33026,"12,188,642","
Biography, Drama, History            ",tt2006295
4546,4546,Envy,(2004),4.8,31        ,28945,"12,181,484","
Comedy            ",tt0326856
4547,4547,Pink Cadillac,(1989),5.4,no,10266,"12,143,484","
Action, Comedy, Crime            ",tt0098097
4548,4548,After,(2019),5.4,30        ,20634,"12,138,565","
Drama, Romance            ",tt4126476
4549,4549,Judgment Night,(1993),6.6,no,14434,"12,136,938","
Action, Crime, Drama            ",tt0107286
4550,4550,Let Me In,(I) (2010),7.1,79        ,108686,"12,134,420","
Drama, Fantasy, Horror            ",tt1228987
4551,4551,Saving Grace,(2000),6.9,62        ,16958,"12,115,757","
Comedy, Crime            ",tt0195234
4552,4552,Roommates,(1995),6.4,no,1656,"12,100,000","
Comedy, Drama            ",tt0114296
4553,4553,Bye Bye Love,(1995),6.2,no,4499,"12,100,000","
Comedy            ",tt0112606
4554,4554,The Great Escape,(1963),8.2,87        ,209173,"12,100,000","
Adventure, Drama, History            ",tt0057115
4555,4555,Foxcatcher,(2014),7.0,81        ,127758,"12,096,300","
Biography, Drama, Sport            ",tt1100089
4556,4556,Soul Men,(2008),6.4,49        ,10097,"12,081,447","
Comedy, Drama, Music            ",tt1111948
4557,4557,Holy Man,(1998),4.9,41        ,18347,"12,065,985","
Comedy, Drama            ",tt0120701
4558,4558,She's Out of Control,(1989),5.4,20        ,3731,"12,065,892","
Comedy            ",tt0098308
4559,4559,Sunshine Cleaning,(2008),6.8,61        ,67690,"12,062,558","
Comedy, Drama            ",tt0065214
4560,4560,The Last Stand,(2013),6.3,54        ,128028,"12,050,299","
Action, Thriller            ",tt0862846
4561,4561,The Kitchen,(2019),5.2,35        ,5424,"12,049,257","
Action, Crime, Drama            ",tt1549920
4562,4562,Fatal Beauty,(1987),5.4,no,3094,"12,046,526","
Action, Comedy, Crime            ",tt5822564
4563,4563,In Dreams,(1999),5.5,no,11900,"12,017,369","
Drama, Fantasy, Thriller            ",tt0093011
4564,4564,The Gift,(2000),6.6,62        ,59844,"12,008,642","
Drama, Fantasy, Horror            ",tt0120710
4565,4565,Chasing Amy,(1997),7.2,71        ,126993,"12,006,514","
Comedy, Drama, Romance            ",tt0219699
4566,4566,Comin' at Ya!,(1981),5.2,no,437,"12,000,000","
Western            ",tt0118842
4567,4567,Sorcerer,(1977),7.7,68        ,15544,"12,000,000","
Adventure, Drama, Thriller            ",tt0082193
4568,4568,Lucky Lady,(1975),5.3,no,1019,"12,000,000","
Comedy, Crime, Drama            ",tt0076740
4569,4569,Tall Story,(1960),6.0,no,753,"12,000,000","
Comedy, Sport            ",tt0073317
4570,4570,The Tall Men,(1955),6.7,no,1956,"12,000,000","
Western            ",tt0054367
4571,4571,The Seven Year Itch,(1955),7.1,no,31510,"12,000,000","
Comedy, Romance            ",tt0048691
4572,4572,Gentlemen Prefer Blondes,(1953),7.2,no,28749,"12,000,000","
Comedy, Musical, Romance            ",tt0048605
4573,4573,Cinema Paradiso,(1988),8.5,80        ,208265,"11,990,401","
Drama            ",tt0045810
4574,4574,Phantasm,(1979),6.8,72        ,29366,"11,988,469","
Horror, Sci-Fi            ",tt0095765
4575,4575,End of the Spear,(2005),6.8,45        ,4742,"11,967,000","
Adventure, Biography, Drama            ",tt0079714
4576,4576,"Roman J. Israel, Esq.",(2017),6.4,58        ,25257,"11,962,712","
Crime, Drama, Thriller            ",tt0399862
4577,4577,Brighton Beach Memoirs,(1986),6.8,no,2993,"11,957,943","
Comedy            ",tt6000478
4578,4578,The King and I,(1999),4.4,29        ,3526,"11,956,538","
Animation, Family, Fantasy            ",tt0090774
4579,4579,Sorority Row,(2009),5.1,24        ,27415,"11,956,207","
Horror, Mystery            ",tt0160429
4580,4580,Deathstalker,(1983),4.6,no,3730,"11,919,250","
Adventure, Fantasy            ",tt1232783
4581,4581,Warrior King,(2005),7.1,52        ,33886,"11,905,519","
Action, Crime, Drama            ",tt0087127
4582,4582,The Darjeeling Limited,(2007),7.2,67        ,168526,"11,902,715","
Adventure, Comedy, Drama            ",tt0427954
4583,4583,Blinded by the Light,(2019),6.9,71        ,8703,"11,901,145","
Comedy, Drama, Music            ",tt0838221
4584,4584,Anatomy of a Murder,(1959),8.0,95        ,55242,"11,900,000","
Crime, Drama, Mystery            ",tt8266310
4585,4585,Making Love,(1982),6.8,no,2295,"11,897,978","
Drama            ",tt0052561
4586,4586,Sydney White,(2007),6.2,45        ,44233,"11,892,415","
Comedy, Drama, Romance            ",tt0084293
4587,4587,Sliding Doors,(1998),6.7,59        ,60201,"11,883,495","
Comedy, Drama, Fantasy            ",tt0815244
4588,4588,Big Night,(1996),7.3,80        ,15694,"11,881,039","
Drama, Romance            ",tt0120148
4589,4589,Upgrade,(2018),7.5,67        ,118993,"11,871,365","
Action, Horror, Sci-Fi            ",tt0115678
4590,4590,Extraordinary Measures,(2010),6.4,45        ,15799,"11,854,694","
Drama            ",tt6499752
4591,4591,Padmaavat,(2018),7.0,63        ,24552,"11,846,060","
Drama, History, Romance            ",tt1244659
4592,4592,Firewalker,(1986),5.1,no,5491,"11,834,302","
Action, Adventure, Comedy            ",tt5935704
4593,4593,Breakin' All the Rules,(2004),5.7,46        ,5685,"11,827,301","
Comedy, Romance            ",tt0091055
4594,4594,Moulin Rouge,(1952),7.1,no,4615,"11,810,000","
Biography, Drama, Music            ",tt0349169
4595,4595,Back Roads,(1981),5.6,no,744,"11,809,387","
Adventure, Comedy, Romance            ",tt0044926
4596,4596,Bloodsport,(1988),6.8,29        ,70825,"11,806,119","
Action, Biography, Drama            ",tt0082042
4597,4597,Meet Dave,(2008),5.0,43        ,36618,"11,802,056","
Adventure, Comedy, Family            ",tt0092675
4598,4598,Yankee Doodle Dandy,(1942),7.7,no,13132,"11,800,000","
Biography, Drama, Musical            ",tt0765476
4599,4599,Zelig,(1983),7.7,no,37733,"11,798,616","
Comedy            ",tt0035575
4600,4600,Caddyshack II,(1988),3.8,7        ,14185,"11,798,302","
Comedy, Sport            ",tt0086637
4601,4601,Tales from the Hood,(1995),6.3,no,6214,"11,797,927","
Crime, Horror, Thriller            ",tt0094824
4602,4602,The Lords of Discipline,(1983),6.6,no,2386,"11,787,127","
Thriller            ",tt0114609
4603,4603,3 Ninjas Kick Back,(1994),4.5,39        ,7992,"11,784,000","
Family, Comedy, Action            ",tt0085867
4604,4604,Gunfight at the O.K. Corral,(1957),7.2,no,12773,"11,750,000","
Biography, Drama, Western            ",tt0109015
4605,4605,Strictly Ballroom,(1992),7.1,72        ,23604,"11,738,022","
Comedy, Drama, Music            ",tt0050468
4606,4606,Up the Creek,(1984),5.7,no,2867,"11,700,000","
Comedy            ",tt0105488
4607,4607,Fifty Shades of Black,(2016),3.5,28        ,17856,"11,675,178","
Comedy            ",tt0088333
4608,4608,Surviving Christmas,(2004),5.4,19        ,20971,"11,663,156","
Comedy, Romance            ",tt4667094
4609,4609,Rock-A-Doodle,(1991),6.1,no,7809,"11,657,385","
Animation, Adventure, Comedy            ",tt0252028
4610,4610,Gone,(I) (2012),5.9,36        ,39978,"11,653,123","
Action, Mystery, Thriller            ",tt0102802
4611,4611,Far from Home: The Adventures of Yellow Dog,(1995),6.4,no,2419,"11,642,946","
Adventure, Family            ",tt1838544
4612,4612,Halloween 5: The Revenge of Michael Myers,(1989),5.2,28        ,32093,"11,642,254","
Horror, Thriller            ",tt0113028
4613,4613,The Adventures of Elmo in Grouchland,(1999),5.8,59        ,2685,"11,634,458","
Adventure, Comedy, Family            ",tt0097474
4614,4614,Girl with a Pearl Earring,(2003),6.9,72        ,69021,"11,634,362","
Biography, Drama, Romance            ",tt0159421
4615,4615,Knockaround Guys,(2001),6.1,30        ,21652,"11,632,420","
Crime, Drama, Thriller            ",tt0335119
4616,4616,Zoom,(2006),4.3,26        ,17588,"11,631,245","
Action, Adventure, Comedy            ",tt0211465
